id	chr	start	end	tss
KRTAP10-8	21	46031996	46032871	46031996
KRTAP10-9	21	46047040	46048294	46047040
KRTAP11-1	21	32252966	32253874	32253874
KRTAP12-1	21	46101491	46102078	46102078
KRTAP12-2	21	46086106	46086844	46086844
KRTAP12-3	21	46077849	46078258	46077849
KRTAP12-4	21	46074130	46074576	46074576
KRTAP13-1	21	31768392	31769136	31768392
KRTAP13-2	21	31743709	31744557	31744557
KRTAP13-3	21	31797583	31798286	31798286
KRTAP13-4	21	31802572	31803216	31802572
KRTAP15-1	21	31812597	31813070	31812597
KRTAP16-1	17	39463952	39465505	39465505
KRTAP17-1	17	39471173	39471947	39471947
KRTAP19-1	21	31852018	31852663	31852663
KRTAP19-2	21	31859362	31859755	31859755
KRTAP19-3	21	31863782	31864275	31864275
KRTAP19-4	21	31869142	31869451	31869451
KRTAP19-5	21	31873975	31874435	31874435
KRTAP19-6	21	31913854	31914183	31914183
KRTAP19-7	21	31933194	31933633	31933633
KRTAP19-8	21	32410478	32410795	32410795
KRTAP2-1	17	39202793	39203568	39203568
KRTAP2-2	17	39210750	39211482	39211482
KRTAP2-3	17	39215495	39216344	39216344
KRTAP2-4	17	39221369	39222131	39222131
KRTAP20-1	21	31988750	31989003	31988750
KRTAP20-2	21	32007555	32007938	32007555
KRTAP20-3	21	32015183	32015455	32015183
KRTAP20-4	21	31992946	31993169	31992946
KRTAP21-1	21	32127439	32127746	32127746
KRTAP21-2	21	32119112	32119551	32119551
KRTAP21-3	21	32090843	32091095	32091095
KRTAP22-1	21	31973414	31973612	31973414
KRTAP22-2	21	31962424	31962716	31962716
KRTAP23-1	21	31720717	31720924	31720924
KRTAP24-1	21	31653629	31655276	31655276
KRTAP25-1	21	31661463	31661832	31661832
KRTAP26-1	21	31691452	31692607	31692607
KRTAP27-1	21	31709331	31710012	31710012
KRTAP29-1	17	39458078	39459103	39459103
KRTAP3-1	17	39164773	39175576	39175576
KRTAP3-2	17	39155447	39156138	39156138
KRTAP3-3	17	39149686	39150385	39150385
KRTAP4-1	17	39340354	39341594	39341594
KRTAP4-11	17	39273433	39274606	39274606
KRTAP4-12	17	39279343	39280419	39280419
KRTAP4-16P	17	39257754	39258461	39258461
KRTAP4-2	17	39333698	39334460	39334460
KRTAP4-3	17	39323484	39324424	39324424
KRTAP4-4	17	39315910	39316983	39316983
KRTAP4-5	17	39305178	39306054	39306054
KRTAP4-6	17	39295685	39296739	39296739
KRTAP4-7	17	39240459	39241396	39240459
KRTAP4-8	17	39253233	39254393	39254393
KRTAP4-9	17	39261584	39262740	39261584
KRTAP5-1	11	1605572	1606513	1606513
KRTAP5-10	11	71276609	71279980	71276609
KRTAP5-11	11	71292901	71314399	71314399
KRTAP5-2	11	1618409	1619524	1619524
KRTAP5-3	11	1628795	1629693	1629693
KRTAP5-4	11	1642188	1643368	1643368
KRTAP5-5	11	1651033	1652160	1651033
KRTAP5-6	11	1718425	1718985	1718425
KRTAP5-7	11	71238313	71239210	71238313
KRTAP5-8	11	71249071	71250253	71249071
KRTAP5-9	11	71259466	71260653	71259466
KRTAP6-1	21	31985750	31986249	31986249
KRTAP6-2	21	31970909	31971219	31971219
KRTAP6-3	21	31964759	31965394	31964759
KRTAP8-1	21	32185016	32185570	32185570
KRTAP9-1	17	39344697	39346891	39344697
KRTAP9-2	17	39382900	39383904	39382900
KRTAP9-3	17	39388715	39389705	39388715
KRTAP9-4	17	39405939	39406904	39405939
KRTAP9-6	17	39421591	39422893	39421591
KRTAP9-7	17	39431911	39432949	39431911
KRTAP9-8	17	39394297	39395256	39394297
KRTAP9-9	17	39411636	39412616	39411636
KRTCAP2	1	155141884	155145951	155145951
KRTCAP3	2	27665233	27669348	27665233
KRTDAP	19	35978226	35986460	35986460
KSR1	17	25783670	25953461	25783670
KSR2	12	117890817	118406788	118406788
KTI12	1	52497775	52499488	52499488
KTN1	14	56025790	56168244	56025790
KXD1	19	18668572	18680197	18668572
KY	3	134321980	134370478	134369864
KYNU	2	143635067	143799890	143635067
L1CAM	X	153126969	153174677	153151627
L1TD1	1	62660503	62678000	62660503
L2HGDH	14	50704281	50779266	50779266
L3HYPDH	14	59927081	59951148	59951148
L3MBTL1	20	42136320	42179590	42136320
L3MBTL2	22	41601209	41627275	41601209
L3MBTL3	6	130334844	130462594	130334844
L3MBTL4	18	5954705	6415236	6415236
LACC1	13	44453420	44468068	44453420
LACE1	6	108616098	108847999	108616098
LACRT	12	55024595	55028679	55028679
LACTB	15	63413999	63434260	63413999
LACTB2	8	71547553	71581409	71581409
LACTBL1	1	23279536	23291831	23291831
LAD1	1	201342372	201368736	201368736
LAG3	12	6881678	6887621	6881685
LAGE3	X	153706028	153707596	153707596
LAIR1	19	54865362	54882165	54882165
LAIR2	19	55009100	55021897	55009100
LALBA	12	48961467	48963849	48963849
LAMA1	18	6941743	7117813	7117813
LAMA2	6	129204342	129837714	129204342
LAMA3	18	21269407	21535030	21269407
LAMA4	6	112429963	112576141	112576141
LAMA5	20	60883011	60942368	60942368
LAMB1	7	107564244	107643700	107643700
LAMB2	3	49158547	49170551	49170551
LAMB3	1	209788215	209825811	209825811
LAMB4	7	107663993	107770801	107770801
LAMC1	1	182992595	183114727	182992595
LAMC2	1	183155373	183214035	183155373
LAMC3	9	133884469	133969860	133884469
LAMP1	13	113951556	113977987	113951556
LAMP2	X	119561682	119603220	119603220
LAMP3	3	182840001	182881627	182881627
LAMP5	20	9495005	9511171	9495005
LAMTOR1	11	71796941	71814433	71814433
LAMTOR2	1	156024543	156028301	156024543
LAMTOR3	4	100799493	100815647	100815647
LAMTOR4	7	99746530	99753567	99746530
LAMTOR5	1	110943871	110950564	110950564
LANCL1	2	211295973	211342376	211342376
LANCL2	7	55433141	55501435	55433141
LANCL3	X	37430822	37543716	37430822
LAP3	4	17578815	17609595	17578815
LAPTM4A	2	20232411	20251789	20251789
LAPTM4B	8	98787285	98865241	98787285
LAPTM5	1	31205316	31230667	31230667
LARGE	22	33558212	34318829	34318829
LARP1	5	154092462	154197167	154092462
LARP1B	4	128982423	129144086	128982423
LARP4	12	50786166	50873787	50786166
LARP4B	10	855484	977564	977564
LARP6	15	71123863	71146498	71146498
LARP7	4	113558120	113578748	113558120
LARS	5	145492601	145562223	145562223
LARS2	3	45429998	45590913	45429998
LAS1L	X	64732462	64754655	64754655
LASP1	17	37026112	37078023	37026112
LAT	16	28996147	29002104	28996147
LAT2	7	73613982	73644161	73613982
LATS1	6	149979289	150039392	150039392
LATS2	13	21547171	21635686	21635686
LAX1	1	203734304	203745361	203734304
LAYN	11	111411005	111432264	111411005
LBH	2	30454397	30546596	30454397
LBP	20	36974759	37005665	36974759
LBR	1	225589204	225616627	225616627
LBX1	10	102986733	102989551	102989551
LBX2	2	74724644	74730443	74730443
LCA5	6	80194708	80247175	80247175
LCA5L	21	40777770	40817731	40817729
LCAT	16	67973653	67978034	67978034
LCE1A	1	152799949	152800573	152799949
LCE1B	1	152784447	152785585	152784447
LCE1C	1	152777311	152779107	152779107
LCE1D	1	152769227	152770657	152769227
LCE1E	1	152758690	152760902	152758690
LCE1F	1	152748848	152749445	152748848
LCE2A	1	152670840	152671918	152670840
LCE2B	1	152647771	152659877	152647771
LCE2C	1	152647771	152649050	152647771
LCE2D	1	152635872	152637135	152635872
LCE3A	1	152595310	152595579	152595579
LCE3B	1	152586287	152586574	152586287
LCE3C	1	152573138	152573562	152573138
LCE3D	1	152551857	152552980	152552980
LCE3E	1	152538130	152539248	152539248
LCE4A	1	152680636	152681967	152680636
LCE5A	1	152483320	152484653	152483320
LCE6A	1	152815344	152816459	152815344
LCK	1	32716840	32751766	32716840
LCLAT1	2	30670092	30867091	30670092
LCMT1	16	25123050	25189552	25123050
LCMT2	15	43619974	43622803	43622803
LCN1	9	138413284	138418378	138413284
LCN10	9	139632619	139637808	139637411
LCN12	9	139844003	139849949	139844003
LCN15	9	139654086	139660707	139660707
LCN2	9	130911350	130915734	130911350
LCN6	9	139638463	139642980	139642980
LCN8	9	139648838	139652678	139652678
LCN9	9	138555168	138558268	138555168
LCNL1	9	139876356	139880862	139876356
LCOR	10	98592017	98740800	98592017
LCORL	4	17842822	18023499	18023499
LCP1	13	46700055	46786006	46786006
LCP2	5	169673241	169725231	169725231
LCT	2	136545410	136594750	136594750
LCTL	15	66839517	66858317	66858317
LDB1	10	103867317	103880210	103880210
LDB2	4	16503164	16900432	16900432
LDB3	10	88428206	88495825	88428206
LDHA	11	18415935	18429972	18415935
LDHAL6A	11	18477371	18501147	18477371
LDHAL6B	15	59499042	59500705	59499042
LDHB	12	21788276	21910791	21910791
LDHC	11	18433854	18473605	18433854
LDHD	16	75145758	75150669	75150669
LDLR	19	11200038	11244492	11200038
LDLRAD1	1	54474412	54483856	54483856
LDLRAD2	1	22138758	22151714	22138758
LDLRAD3	11	35965531	36253686	35965531
LDLRAD4	18	13217497	13652754	13217497
LDLRAP1	1	25870071	25895377	25870071
LDOC1	X	140269934	140271310	140271310
LDOC1L	22	44888452	44894178	44894178
LEAP2	5	132208014	132210738	132208014
LECT1	13	53277399	53313947	53313947
LECT2	5	135257968	135290723	135290723
LEF1	4	108968701	109090112	109090112
LEFTY1	1	226073982	226099082	226099082
LEFTY2	1	226124298	226129189	226129189
LEKR1	3	156543270	156763918	156543270
LELP1	1	153175919	153177596	153175919
LEMD1	1	205350506	205425082	205425082
LEMD2	6	33738979	33756913	33756913
LEMD3	12	65563351	65642107	65563351
LENEP	1	154966062	154966791	154966062
LENG1	19	54658899	54663620	54663620
LENG8	19	54960065	54973217	54960065
LENG9	19	54972981	54974894	54974894
LEO1	15	52230222	52264003	52264003
LEP	7	127881337	127897681	127881337
LEPR	1	65886248	66107242	65886248
LEPRE1	1	43212006	43232755	43232755
LEPREL1	3	189674517	189840226	189840226
LEPREL4	17	39958199	39968856	39968856
LEPROT	1	65886270	65901690	65886270
LEPROTL1	8	29952914	30034724	29952914
LETM1	4	1813206	1857974	1857974
LETM2	8	38243725	38267045	38243725
LETMD1	12	51441745	51454207	51441745
LEUTX	19	40267235	40276775	40267235
LFNG	7	2552163	2568811	2552163
LGALS1	22	38071615	38075813	38071615
LGALS12	11	63273556	63284246	63273556
LGALS13	19	40093164	40098116	40093164
LGALS14	19	40194946	40200084	40194946
LGALS16	19	40146534	40151287	40146534
LGALS2	22	37966255	37978623	37978623
LGALS3	14	55590828	55612126	55590828
LGALS3BP	17	76967320	76976191	76976191
LGALS4	19	39292311	39304004	39304004
LGALS7	19	39261611	39264132	39264132
LGALS7B	19	39279851	39282389	39279851
LGALS8	1	236681300	236716281	236681300
LGALS9	17	25956824	25976586	25956824
LGALS9B	17	20352708	20370852	20370852
LGALS9C	17	18380051	18398259	18380051
LGALSL	2	64681103	64688515	64681103
LGI1	10	95517566	95557916	95517566
LGI2	4	25000469	25032501	25032501
LGI3	8	22004338	22014597	22014597
LGI4	19	35615417	35633355	35633355
LGMN	14	93170152	93215047	93215047
LGR4	11	27387508	27494322	27494322
LGR5	12	71833550	71980090	71833550
LGR6	1	202163029	202288909	202163029
LGSN	6	63985856	64029882	64029882
LHB	19	49519237	49520338	49520338
LHCGR	2	48859428	48982880	48982880
LHFP	13	39917029	40177665	40177665
LHFPL1	X	111873876	111923375	111923375
LHFPL2	5	77781038	78065844	78065844
LHFPL3	7	103969104	104549001	103969104
LHFPL4	3	9543481	9595486	9595486
LHFPL5	6	35773070	35801651	35773070
LHPP	10	126150403	126306457	126150403
LHX1	17	35294084	35301917	35294084
LHX2	9	126763949	126795580	126763949
LHX3	9	139088096	139096955	139096955
LHX4	1	180199421	180249380	180199421
LHX5	12	113899839	113910085	113910085
LHX6	9	124964856	124991905	124991905
LHX8	1	75594119	75627218	75594119
LHX9	1	197881037	197904608	197881037
LIAS	4	39460620	39479273	39460620
LIF	22	30636436	30642840	30642840
LIFR	5	38475065	38608456	38608456
LIG1	19	48618702	48673860	48673860
LIG3	17	33307513	33332083	33307513
LIG4	13	108859787	108870716	108870716
LILRA1	19	55105047	55113555	55105047
LILRA2	19	55084387	55099027	55084387
LILRA3	19	54799854	54809952	54809952
LILRA4	19	54844456	54850421	54850421
LILRA5	19	54818353	54824409	54824409
LILRA6	19	54720737	54746649	54746649
LILRB1	19	55085346	55148979	55085346
LILRB2	19	54777675	54785039	54785039
LILRB3	19	54720147	54746602	54746602
LILRB4	19	55155340	55181810	55155340
LILRB5	19	54754263	54761164	54761164
LIM2	19	51883163	51891214	51891214
LIMA1	12	50569571	50677329	50677329
LIMCH1	4	41361624	41702061	41361624
LIMD1	3	45596886	45727830	45596886
LIMD2	17	61773262	61778532	61778532
LIME1	20	62366815	62370456	62366815
LIMK1	7	73497263	73536855	73497263
LIMK2	22	31608225	31676066	31608260
LIMS1	2	109150857	109303702	109150857
LIMS2	2	128395956	128439360	128439360
LIMS3	2	110656005	110677180	110656005
LIMS3L	2	111222628	111230511	111230393
LIN28A	1	26737269	26756213	26737269
LIN28B	6	105404923	105531207	105404923
LIN37	19	36239262	36245420	36239262
LIN52	14	74551499	74667936	74551499
LIN54	4	83831126	83934079	83934079
LIN7A	12	81186299	81331704	81331704
LIN7B	19	49617581	49621717	49617581
LIN7C	11	27516123	27528320	27528320
LIN9	1	226418850	226497570	226497570
LINC00346	13	111521578	111522162	111522162
LINC00632	X	139791932	139854844	139791932
LINC00692	3	25900024	25915191	25915191
LINC00696	3	52097076	52097567	52097567
LINC00908	18	74240612	74322925	74240612
LINC00923	15	98285448	98417780	98417780
LINC00935	12	49121218	49159569	49121218
LINC00955	4	3578596	3592438	3578596
LINC00998	7	112756773	112758668	112758668
LINC00999	10	38717074	38736820	38717074
LINC01098	4	178649911	178911904	178649911
LINC01100	3	159733811	159749210	159733811
LINC01101	2	121221911	121223697	121223697
LINC01118	2	47043807	47049796	47043807
LINC01119	2	47043836	47086146	47043836
LINC01124	2	171568961	171571077	171571077
LINGO1	15	77905369	78113242	78113242
LINGO2	9	27948076	28670283	28670283
LINGO3	19	2289774	2308156	2308156
LINGO4	1	151772740	151778630	151778630
LINS	15	101099574	101143435	101143435
LIPA	10	90973326	91174314	91174314
LIPC	15	58702768	58861151	58702768
LIPE	19	42905659	42931578	42931578
LIPF	10	90424198	90438571	90424198
LIPG	18	47087069	47119272	47087069
LIPH	3	185224050	185270401	185270401
LIPI	21	15481134	15583166	15583166
LIPJ	10	90346510	90366733	90346519
LIPK	10	90484301	90512543	90484301
LIPM	10	90562487	90580303	90562487
LIPN	10	90521163	90537999	90521163
LIPT1	2	99771418	99779620	99771418
LIPT2	11	74202757	74204778	74204778
LITAF	16	11641853	11730237	11730237
LIX1	5	96427574	96478576	96478576
LIX1L	1	145477085	145501669	145477085
LLGL1	17	18128901	18148189	18128901
LLGL2	17	73521161	73571289	73521161
LLPH	12	66516842	66524548	66524548
LMAN1	18	56995055	57027194	57027194
LMAN1L	15	75105057	75118099	75105057
LMAN2	5	176758563	176778853	176778853
LMAN2L	2	97371666	97405801	97405801
LMBR1	7	156461646	156685924	156685924
LMBR1L	12	49490919	49504683	49504681
LMBRD1	6	70385694	70507003	70507003
LMBRD2	5	36098514	36152063	36152063
LMCD1	3	8543393	8609805	8543393
LMF1	16	903634	1031318	1031318
LMF2	22	50941376	50946135	50946135
LMLN	3	197687071	197770591	197687071
LMNA	1	156052364	156109880	156052364
LMNB1	5	126112315	126172712	126112315
LMNB2	19	2427636	2456994	2456994
LMO1	11	8245851	8290263	8290263
LMO2	11	33880122	33913836	33913836
LMO3	12	16701307	16763528	16763528
LMO4	1	87794151	87814606	87794151
LMO7	13	76194570	76434004	76194570
LMOD1	1	201865580	201915715	201915715
LMOD2	7	123295861	123304344	123295861
LMOD3	3	69156023	69172183	69172183
LMTK2	7	97736197	97838945	97736197
LMTK3	19	48988528	49016446	49016446
LMX1A	1	165171104	165325952	165325952
LMX1B	9	129376722	129463311	129376722
LNP1	3	100120037	100175163	100120037
LNPEP	5	96271098	96373219	96271098
LNX1	4	54325468	54567572	54567572
LNX2	13	28120050	28194541	28194541
LOH12CR1	12	12510013	12619840	12510013
LOH12CR2	12	12508342	12510001	12510001
LONP1	19	5691845	5720583	5720583
LONP2	16	48278207	48397033	48278207
LONRF1	8	12579403	12613582	12613582
LONRF2	2	100889753	100939195	100939195
LONRF3	X	118108581	118152318	118108581
LOR	1	153232176	153234598	153232176
LOX	5	121398890	121413980	121413980
LOXHD1	18	44056935	44236996	44236996
LOXL1	15	74218330	74244478	74218330
LOXL2	8	23154702	23282841	23282841
LOXL3	2	74759541	74782817	74782817
LOXL4	10	100007447	100028007	100028007
LPA	6	160952515	161087407	161087407
LPAR1	9	113635543	113800981	113800981
LPAR2	19	19734477	19739739	19739739
LPAR3	1	85277285	85358896	85358896
LPAR4	X	78003206	78012591	78003206
LPAR5	12	6728001	6745613	6745613
LPAR6	13	48963707	49018840	49018840
LPCAT1	5	1456595	1524092	1524092
LPCAT2	16	55542910	55620582	55542910
LPCAT3	12	7085348	7125814	7125814
LPCAT4	15	34651106	34659479	34659479
LPGAT1	1	211916799	212004114	212004114
LPHN1	19	14260750	14316999	14316999
LPHN2	1	81771845	82458120	81771845
LPHN3	4	62066976	62944053	62066976
LPIN1	2	11817721	11967535	11817721
LPIN2	18	2916992	3013313	3013313
LPIN3	20	39969560	39989222	39969560
LPL	8	19759228	19824769	19759228
LPO	17	56295909	56345879	56295909
LPP	3	187871072	188608460	187871072
LPXN	11	58294344	58345693	58345693
LRAT	4	155548097	155674270	155548097
LRBA	4	151185594	151936879	151936879
LRCH1	13	47127303	47327175	47127303
LRCH2	X	114345185	114468635	114468635
LRCH3	3	197518097	197615307	197518097
LRCH4	7	100169855	100183776	100183776
LRFN1	19	39797208	39805976	39805976
LRFN2	6	40359325	40555204	40555204
LRFN3	19	36426260	36436669	36426260
LRFN4	11	66624118	66627946	66624118
LRFN5	14	42076773	42373752	42076773
LRG1	19	4536421	4540486	4540486
LRGUK	7	133812052	133949343	133812052
LRIF1	1	111489807	111506701	111506701
LRIG1	3	66429221	66551687	66551687
LRIG2	1	113615831	113674882	113615831
LRIG3	12	59265931	59314303	59314303
LRIT1	10	85991349	86001217	86001217
LRIT2	10	85980254	85985345	85985345
LRIT3	4	110769358	110793471	110769358
LRMP	12	25173936	25261268	25173936
LRP1	12	57522276	57607134	57522276
LRP10	14	23340822	23350789	23340822
LRP11	6	150139934	150186199	150186199
LRP12	8	105501459	105601252	105601252
LRP1B	2	140988992	142889270	142889270
LRP2	2	169983619	170219195	170219195
LRP2BP	4	186285032	186317053	186317053
LRP3	19	33668509	33698694	33668509
LRP4	11	46878419	46940193	46940193
LRP5	11	68080077	68216743	68080077
LRP5L	22	25747385	25801344	25801344
LRP6	12	12268959	12419946	12419946
LRP8	1	53711217	53793742	53793742
LRPAP1	4	3508103	3534286	3534286
LRPPRC	2	44113647	44223144	44223144
LRR1	14	50065415	50081390	50065415
LRRC1	6	53659295	53788919	53659295
LRRC10	12	70002351	70004942	70004942
LRRC10B	11	61276272	61278482	61276272
LRRC14	8	145743376	145750557	145743376
LRRC14B	5	191626	195468	191626
LRRC15	3	194075976	194090472	194090472
LRRC16A	6	25279306	25620758	25279306
LRRC16B	14	24521206	24538937	24521206
LRRC17	7	102553438	102585396	102553438
LRRC18	10	50117528	50143242	50143242
LRRC19	9	26993134	27005691	27005691
LRRC2	3	46556913	46621589	46621589
LRRC20	10	72058729	72142382	72142382
LRRC23	12	6982733	7023407	6982733
LRRC24	8	145747761	145752416	145752416
LRRC25	19	18501954	18508427	18508427
LRRC26	9	140063210	140064503	140064503
LRRC27	10	134145614	134195010	134145614
LRRC28	15	99791567	99930934	99791567
LRRC29	16	67241042	67260951	67260951
LRRC3	21	45875369	45878739	45875369
LRRC30	18	7231123	7232045	7231123
LRRC31	3	169556967	169587718	169587718
LRRC32	11	76368568	76381791	76381791
LRRC34	3	169511216	169530774	169530774
LRRC36	16	67360701	67419106	67360701
LRRC37A	17	44370099	44415160	44370099
LRRC37A2	17	44588877	44633016	44588877
LRRC37A3	17	62850430	62915598	62915598
LRRC37B	17	30334891	30380523	30334891
LRRC38	1	13801445	13840543	13840543
LRRC39	1	100614409	100643771	100643771
LRRC3B	3	26664297	26752267	26664297
LRRC3C	17	38097727	38101000	38097727
LRRC3DN	21	45879814	45882078	45879814
LRRC4	7	127667124	127672160	127672160
LRRC40	1	70610488	70671303	70671303
LRRC41	1	46726868	46769280	46769280
LRRC42	1	54411750	54433841	54411750
LRRC43	12	122652285	122688018	122652285
LRRC45	17	79981178	79989027	79981178
LRRC46	17	45908993	45915079	45908993
LRRC47	1	3696784	3713068	3713068
LRRC48	17	17876127	17920203	17876127
LRRC49	15	71145578	71342414	71145578
LRRC4B	19	51020149	51071302	51071302
LRRC4C	11	40135753	41481323	41481323
LRRC52	1	165513244	165533198	165513244
LRRC53	1	74935562	74978298	74978298
LRRC55	11	56949221	56959191	56949221
LRRC56	11	537527	554916	537527
LRRC57	15	42834720	42841000	42841000
LRRC58	3	120043356	120068186	120068186
LRRC59	17	48452420	48474914	48474914
LRRC6	8	133584320	133687838	133687838
LRRC61	7	150019728	150035239	150019728
LRRC63	13	46786083	46851501	46786083
LRRC66	4	52859868	52883786	52883786
LRRC69	8	92114060	92231464	92114060
